"carb_volume","fill_ounces","pc_volume","carb_pressure","carb_temp","psc","psc_fill","psc_co2","mnf_flow","carb_pressure1","fill_pressure","hyd_pressure1","hyd_pressure2","hyd_pressure3","hyd_pressure4","filler_level","filler_speed","temperature","usage_cont","carb_flow","density","mfr","balling","pressure_vacuum","oxygen_filler","bowl_setpoint","pressure_setpoint","air_pressurer","alch_rel","carb_rel","balling_lvl","brand_codeA","brand_codeB","brand_codeC","brand_codeD","carb_volume_scaled","fill_ounces_scaled","pc_volume_scaled","carb_pressure_scaled","carb_temp_scaled","psc_scaled","psc_fill_scaled","psc_co2_scaled","mnf_flow_scaled","carb_pressure1_scaled","fill_pressure_scaled","hyd_pressure1_scaled","hyd_pressure2_scaled","hyd_pressure3_scaled","hyd_pressure4_scaled","filler_level_scaled","filler_speed_scaled","temperature_scaled","usage_cont_scaled","carb_flow_scaled","density_scaled","mfr_scaled","balling_scaled","pressure_vacuum_scaled","oxygen_filler_scaled","bowl_setpoint_scaled","pressure_setpoint_scaled","air_pressurer_scaled","alch_rel_scaled","carb_rel_scaled","balling_lvl_scaled"
5.36666666666667,24.0933333333333,0.208400579675968,2.04654680095915,0.851752689410368,0.22,0.235976908932701,0.08,-110.843304917764,12698.2736101113,47,0,0,0,122.665186794336,116.4,3060,65.4,20.32,328620306.18966,0.417737803430256,535.8,0.473277099272414,-50.9716524994221,0.064,120,46,146.8,6.52,5.28,0.340620010907223,"0","1","0","0",0.124999999999997,1.12499999999968,-0.139073714909301,0.487857933639775,0.528583936084139,2.32258064516129,1.21296564213974,0.666666666666681,-0.8590711899286,-0.250910313512023,0.0999999999999996,-0.766976804935735,-0.908794522314517,-0.920761244626505,0.143229704733808,-0.0279720279720279,-9.28,-0.166666666666657,-0.333652924256951,0.554643935479821,-0.284803196679167,-8.3716814159292,-0.38664857406573,1.88945836866644,0.964230171073095,0,0,5.24999999999995,-0.0388349514563107,-0.558139534883722,-0.0260013093337954
5.21333333333333,23.9866666666667,0.19151995347053,2.02458423084894,0.851690046533683,0.246,0.0834511211674262,0.2,-110.843304917764,12305.242729494,45.4,0,0,0,127.971784989893,120.2,4012,67.8,16.44,247094992.268905,0.422508198974571,731.8,0.479291971823503,-50.9716524994221,0.046,120,46,146.2,6.62,5.34,0.338226213495884,"0","0","1","0",-0.833333333333374,0.125000000000583,-0.537280419071326,-1.23652654150873,-0.0386234619152543,2.74193548387097,-0.565078588008283,2.66666666666672,-0.8590711899286,-0.528817502467508,-0.300000000000001,-0.766976804935735,-0.908794522314517,-0.920761244626505,0.430217835717235,0.104895104895105,0.24,1.83333333333333,-1.07766059443912,-0.129692173119114,-0.241050472594083,0.30088495575221,-0.322472890018139,1.88945836866644,0.404354587869362,0,0,4.49999999999993,0.0582524271844665,-0.279069767441863,-0.108885752606006
5.22,24.26,0.100994215551327,2.03656746721662,0.851744500171045,0.042,0.0690980737502027,0.0599999999999996,-110.843304917764,11664.6916181402,46.4,0,0,0,117.371707580272,121,4010,65.4,16.56,273162082.213986,0.440449831247744,726.4,0.50043085628055,-57.7427238279423,0.022,120,46,146.2,6.52,5.34,0.343494829785209,"0","0","1","0",-0.79166666666669,2.68749999999954,-2.67274360035014,-0.295666403065901,0.45443349195704,-0.548387096774194,-0.732396872471164,0.333333333333334,-0.8590711899286,-0.981743131260557,-0.0500000000000007,-0.766976804935735,-0.908794522314517,-0.920761244626505,-0.143048933682056,0.132867132867133,0.22,-0.166666666666657,-1.05465004793864,0.0891190161619779,-0.0764948756437207,0.0619469026548662,-0.0969315575108489,1.67851968409302,-0.342146189735614,0,0,4.49999999999993,-0.0388349514563107,-0.279069767441863,0.0735383430534679
5.34,23.9866666666667,0.175770449553702,2.04033321331336,0.851719634376161,0.038,0.121000313490943,0.04,-110.843304917764,11042.2175714625,51.4,0,0,0,125.316876824849,96.8,2936,66.6,19.36,352664088.049817,0.412845047867457,519,0.466924150560872,-57.7427238279423,0.254,100,50,146.8,6.5,5.38,0.342099872533602,"0","1","0","0",-0.0416666666666898,0.125000000000583,-0.908804435454499,0,0.229283186574449,-0.612903225806452,-0.12735506770566,0,-0.8590711899286,-1.42188669514093,1.2,-0.766976804935735,-0.908794522314517,-0.920761244626505,0.286636749654144,-0.713286713286714,-10.52,0.833333333333331,-0.517737296260786,0.756471163402855,-0.329678172384273,-9.1150442477876,-0.454431361783933,1.67851968409302,6.87402799377916,-0.666666666666667,1,5.24999999999995,-0.0582524271844656,-0.0930232558139557,0.0252384098008706
5.41333333333333,23.9866666666667,0.227864648182488,2.04502102267492,0.851732123573826,0.124,0.0192536440812966,0.04,-110.843304917764,12004.0657156133,50.2,0,0,0,120.01677589983,100.4,4016,66,24,299879335.38581,0.436127521341465,732.6,0.495342749748369,-57.7427238279423,0.084,100,50,146.4,6.52,5.38,0.342099872533602,"0","1","0","0",0.416666666666626,0.125000000000583,0.320075280823381,0.368061918298709,0.342368116343326,0.774193548387097,-1.31345009551175,0,-0.8590711899286,-0.741775978336252,0.9,-0.766976804935735,-0.908794522314517,-0.920761244626505,0,-0.587412587412587,0.28,0.333333333333337,0.372003835091083,0.313387776240978,-0.116137884484992,0.336283185840709,-0.151219111309579,1.67851968409302,1.58631415241058,-0.666666666666667,1,4.74999999999995,-0.0388349514563107,-0.0930232558139557,0.0252384098008706
5.37333333333333,24.02,0.220931478587654,2.03980180916348,0.851694312142296,0.102,0.169234019691038,0.0199999999999996,-110.843304917764,12218.7894469943,50,0,0,0,112.091865526348,100.2,4010,66.2,21.58,303206265.913144,0.431699020849802,734.4,0.490403744577966,-57.7427238279423,0.064,100,50,147.2,6.5,5.28,0.342807569660573,"0","1","0","0",0.166666666666626,0.437500000000175,0.156524795186428,-0.0417230343023234,0,0.419354838709677,0.434921411991761,-0.333333333333347,-0.8590711899286,-0.589947530412772,0.85,-0.766976804935735,-0.908794522314517,-0.920761244626505,-0.428590055716126,-0.594405594405594,0.22,0.500000000000006,-0.0920421860019176,0.341314546236213,-0.156754843460912,0.415929203539822,-0.203915828095018,1.67851968409302,0.964230171073095,-0.666666666666667,1,5.74999999999991,-0.0582524271844656,-0.558139534883722,0.0497421886488381
5.36,24.0266666666667,0.218869522950651,2.03711206758788,0.851668521126642,0.08,0.198432605086178,0.04,-110.843304917764,11371.9575749493,50.2,0,0,0,127.971784989893,100.2,4014,68.2,21.6,290960795.645685,0.422508198974571,740.4,0.479291971823503,-57.7427238279423,0.096,100,50,146.8,6.48,5.38,0.342099872533602,"0","1","0","0",0.083333333333313,0.500000000000466,0.107884149493149,-0.252907271477623,-0.233527827182324,0.0645161290322581,0.7752991084519,0,-0.8590711899286,-1.18873168881859,0.9,-0.766976804935735,-0.908794522314517,-0.920761244626505,0.430217835717235,-0.594405594405594,0.26,2.16666666666667,-0.0882070949185037,0.238524172697239,-0.241050472594083,0.681415929203538,-0.322472890018139,1.67851968409302,1.95956454121306,-0.666666666666667,1,5.24999999999995,-0.0776699029126205,-0.0930232558139557,0.0252384098008706
5.44666666666667,24.02,0.0827522325743156,2.04705142091476,0.851727973092765,0.012,0.198432605086178,0.0199999999999996,-110.843304917764,13367.8633821306,50,0,0,0,120.01677589983,100.8,4012,65.6,23.58,284034635.080411,0.427160561428065,729.4,0.484993396759324,-57.7427238279423,0.09,100,50,147,6.5,5.38,0.342099872533602,"0","1","0","0",0.624999999999997,0.437500000000175,-3.10306412461574,0.527478015120795,0.304787090579698,-1.03225806451613,0.7752991084519,-0.333333333333347,-0.8590711899286,0.222548186753875,0.85,-0.766976804935735,-0.908794522314517,-0.920761244626505,0,-0.573426573426574,0.24,0,0.291466922339405,0.180384908451311,-0.198380314767432,0.194690265486724,-0.26164153537271,1.67851968409302,1.77293934681182,-0.666666666666667,1,5.49999999999993,-0.0582524271844656,-0.0930232558139557,0.0252384098008706
5.38,24.0733333333333,0.179876446087565,2.03602061280726,0.851646661305967,0.04,0.131925200340404,0.04,-110.843304917764,11622.6315740332,50,0,0,0,114.730047862817,100,4010,65.8,21.4,301302442.76209,0.431699020849802,731,0.490403744577966,-57.7427238279423,0.064,100,50,147.4,6.52,5.4,0.341370958425448,"0","1","0","0",0.20833333333331,0.937499999999709,-0.811945745074667,-0.338602509765993,-0.431460180577095,-0.580645161290323,0,0,-0.8590711899286,-1.01148325907633,0.85,-0.766976804935735,-0.908794522314517,-0.920761244626505,-0.285913525472976,-0.601398601398602,0.22,0.166666666666669,-0.126558005752637,0.325333559914354,-0.156754843460912,0.265486725663717,-0.203915828095018,1.67851968409302,0.964230171073095,-0.666666666666667,1,5.99999999999993,-0.0388349514563107,0,0
5.39333333333333,24.0866666666667,0.175770449553702,2.03381033155414,0.8516154811448,0.102,0.0834511211674284,0.0200000000000005,-110.843304917764,12089.71366593,50,0,0,0,127.971784989893,100.6,4016,66.4,18.32,290031469.205196,0.431699020849802,734.2,0.490403744577966,-57.7427238279423,0.084,100,50,147,6.5,5.4,0.341370958425448,"0","1","0","0",0.291666666666623,1.06250000000032,-0.908804435454499,-0.512142066360225,-0.71378466855032,0.419354838709677,-0.565078588008258,-0.333333333333332,-0.8590711899286,-0.681215390641628,0.85,-0.766976804935735,-0.908794522314517,-0.920761244626505,0.430217835717235,-0.580419580419581,0.28,0.666666666666675,-0.717162032598273,0.230723262656949,-0.156754843460912,0.407079646017701,-0.203915828095018,1.67851968409302,1.58631415241058,-0.666666666666667,1,5.49999999999993,-0.0582524271844656,0,0
5.40666666666667,24.1133333333333,0.182591959489794,2.03819456957567,0.851642248543578,0.128,0.151756910482897,0.0600000000000005,-110.843304917764,11706.8320052219,49.8,0,0,0,125.316876824849,100.4,4014,65.8,21.16,297045342.997766,0.431699020849802,731.6,0.490403744577966,-57.7427238279423,0.096,100,50,146.6,6.5,5.38,0.341370958425448,"0","1","0","0",0.374999999999997,1.31249999999963,-0.747887953091748,-0.167914958979592,-0.471416063915861,0.838709677419355,0.231184892138319,0.333333333333349,-0.8590711899286,-0.951946193938523,0.799999999999999,-0.766976804935735,-0.908794522314517,-0.920761244626505,0.286636749654144,-0.587412587412587,0.26,0.166666666666669,-0.172579098753595,0.289598805314495,-0.156754843460912,0.292035398230089,-0.203915828095018,1.67851968409302,1.95956454121306,-0.666666666666667,1,4.99999999999993,-0.0582524271844656,-0.0930232558139557,0
5.36666666666667,24.0933333333333,0.174852623630836,2.04705142091476,0.851760829693175,0.068,0.0371060719956593,0.08,-110.843304917764,11371.9575749493,50.2,0,0,0,120.01677589983,100.2,4010,65.8,22.9,294227619.978071,0.431699020849802,731,0.484993396759324,-57.7427238279423,0.084,100,50,146.2,6.5,5.38,0.341370958425448,"0","1","0","0",0.124999999999997,1.12499999999968,-0.930455553801131,0.527478015120795,0.602291097610846,-0.129032258064516,-1.10533835970407,0.666666666666681,-0.8590711899286,-1.18873168881859,0.9,-0.766976804935735,-0.908794522314517,-0.920761244626505,0,-0.594405594405594,0.22,0.166666666666669,0.161073825503356,0.26594640198512,-0.156754843460912,0.265486725663717,-0.26164153537271,1.67851968409302,1.58631415241058,-0.666666666666667,1,4.49999999999993,-0.0582524271844656,-0.0930232558139557,0
5.3,24.0733333333333,0.157510460960571,2.04399377032175,0.851752689410368,0.052,0.22162204097072,0.24,-110.843304917764,12654.2807819313,50.4,0,0,0,117.371707580272,110,4014,65.8,19.18,301777718.251037,0.431699020849802,730.6,0.490403744577966,-57.7427238279423,0.082,110,50,146.4,6.5,5.38,0.341370958425448,"0","1","0","0",-0.29166666666669,0.937499999999709,-1.33954970445199,0.287407513965595,0.528583936084139,-0.387096774193548,1.04562613497642,3.33333333333341,-0.8590711899286,-0.282017088619649,0.949999999999999,-0.766976804935735,-0.908794522314517,-0.920761244626505,-0.143048933682056,-0.251748251748252,0.26,0.166666666666669,-0.552253116011505,0.32932309596122,-0.156754843460912,0.24778761061947,-0.203915828095018,1.67851968409302,1.52410575427683,-0.333333333333333,1,4.74999999999995,-0.0582524271844656,-0.0930232558139557,0
5.36,24.08,0.134441412437153,2.04138959803585,0.851707031075374,0.088,0.0371060719956593,0.0599999999999996,-110.843304917764,12305.242729494,50,0,0,0,125.316876824849,109.4,4010,65.8,15.88,297988197.811725,0.436127521341465,740,0.495342749748369,-57.7427238279423,0.062,110,50,147,6.52,5.38,0.342807569660573,"0","1","0","0",0.083333333333313,1,-1.88373862664406,0.082941723401273,0.115165096470389,0.193548387096774,-1.10533835970407,0.333333333333334,-0.8590711899286,-0.528817502467508,0.85,-0.766976804935735,-0.908794522314517,-0.920761244626505,0.286636749654144,-0.272727272727273,0.22,0.166666666666669,-1.18504314477469,0.29751327461646,-0.116137884484992,0.663716814159291,-0.151219111309579,1.67851968409302,0.902021772939347,-0.333333333333333,1,5.49999999999993,-0.0388349514563107,-0.0930232558139557,0.0497421886488381
5.36666666666667,24.0466666666667,0.117501657022528,2.04033321331336,0.851694312142296,0.112,0.198432605086178,0.16,-110.843304917764,11961.3624622117,50.2,0,0,0,117.371707580272,110,4010,65.8,18.54,303206265.913144,0.436127521341465,733.8,0.495342749748369,-57.7427238279423,0.064,110,50,145.8,6.52,5.38,0.342807569660573,"0","1","0","0",0.124999999999997,0.687500000000408,-2.28334016339248,0,0,0.580645161290323,0.7752991084519,2.00000000000004,-0.8590711899286,-0.771970911348753,0.9,-0.766976804935735,-0.908794522314517,-0.920761244626505,-0.143048933682056,-0.251748251748252,0.22,0.166666666666669,-0.674976030680728,0.341314546236213,-0.116137884484992,0.389380530973449,-0.151219111309579,1.67851968409302,0.964230171073095,-0.333333333333333,1,3.99999999999996,-0.0388349514563107,-0.0930232558139557,0.0497421886488381
5.37333333333333,24.0133333333333,0.167438519394561,2.03212815085531,0.8516154811448,0.112,0.198432605086178,0.0199999999999996,-110.843304917764,11538.7524479216,50.2,0,0,0,120.01677589983,120.8,4014,66.4,21.98,303683356.033095,0.427160561428065,702.4,0.484993396759324,-50.9716524994221,0.06,120,50,147,6.5,5.4,0.342099872533602,"0","1","0","0",0.166666666666626,0.374999999999883,-1.10535108056125,-0.644217969448878,-0.71378466855032,0.580645161290323,0.7752991084519,-0.333333333333347,-0.8590711899286,-1.07079313343813,0.9,-0.766976804935735,-0.908794522314517,-0.920761244626505,0,0.125874125874126,0.26,0.666666666666675,-0.0153403643336526,0.345319314576706,-0.198380314767432,-1,-0.26164153537271,1.88945836866644,0.839813374805599,0,1,5.49999999999993,-0.0582524271844656,0,0.0252384098008706
5.32666666666667,24.06,0.194161864313162,2.05906076127371,0.851899446663018,0.08,0.0690980737502027,0.0199999999999996,-110.843304917764,11749.0527519527,45.8,0,0,0,117.371707580272,119.6,4012,66.6,18.12,250479443.126501,0.422508198974571,732.6,0.479057551325748,-44.7614530208806,0.082,120,46,145.8,6.5,5.42,0.340620010907223,"0","1","0","0",-0.125000000000003,0.812500000000058,-0.474958879779422,1.47038770045489,1.8574149831085,0.0645161290322581,-0.732396872471164,-0.333333333333347,-0.8590711899286,-0.922092435320015,-0.200000000000001,-0.766976804935735,-0.908794522314517,-0.920761244626505,-0.143048933682056,0.0839160839160836,0.24,0.833333333333331,-0.755512943432406,-0.101282568565085,-0.241050472594083,0.336283185840709,-0.324974039572084,2.08292425395764,1.52410575427683,0,0,3.99999999999996,-0.0582524271844656,0.0930232558139516,-0.0260013093337954
5.27333333333333,23.86,0.10153603387505,2.03325196308675,0.851677170998636,0.05,0.0834511211674284,0.04,-110.843304917764,12261.9758011521,45.8,0,0,0,114.730047862817,119.2,4014,67.2,13.78,248360896.381958,0.436127521341465,722,0.495342749748369,-44.7614530208806,0.062,120,46,146.2,6.64,5.38,0.346053927366378,"0","0","1","0",-0.458333333333377,-1.06249999999939,-2.65996233937567,-0.555982195805012,-0.155206529589506,-0.419354838709677,-0.565078588008258,0,-0.8590711899286,-0.559411002935863,-0.200000000000001,-0.766976804935735,-0.908794522314517,-0.920761244626505,-0.285913525472976,0.0699300699300699,0.26,1.33333333333334,-1.58772770853308,-0.11906597797894,-0.116137884484992,-0.132743362831858,-0.151219111309579,2.08292425395764,0.902021772939347,0,0,4.49999999999993,0.0776699029126214,-0.0930232558139557,0.162146250009038
5.26666666666667,23.96,0.238636070084666,2.04295833624271,0.851768921445798,0.15,0.131925200340404,0.0200000000000005,-110.843304917764,11622.6315740332,45.8,0,0,0,120.01677589983,120.6,4010,67.2,16.32,242486788.039263,0.431699020849802,733.8,0.490403744577966,-44.7614530208806,0.082,120,46,145.8,6.64,5.32,0.341370958425448,"0","0","1","0",-0.5,-0.12499999999965,0.574168485814994,0.20611072392799,0.675558836792732,1.19354838709677,0,-0.333333333333332,-0.8590711899286,-1.01148325907633,-0.200000000000001,-0.766976804935735,-0.908794522314517,-0.920761244626505,0,0.118881118881119,0.22,1.33333333333334,-1.1006711409396,-0.168374152966597,-0.156754843460912,0.389380530973449,-0.203915828095018,2.08292425395764,1.52410575427683,0,0,3.99999999999996,0.0776699029126214,-0.372093023255815,0
